MaizeGDB: Details of Map Genetic 9
Locus	Coordinate	Bin	B73 RefGen_v3_gene_model	B73 RefGen_v3_chr	B73 RefGen_v3_start	B73 RefGen_v3_end	Zm-B73-REFERENCE-GRAMENE-4.0_gene_model	Zm-B73-REFERENCE-GRAMENE-4.0_chr	Zm-B73-REFERENCE-GRAMENE-4.0_start	Zm-B73-REFERENCE-GRAMENE-4.0_end	Zm-B73-REFERENCE-NAM-5.0_gene_model	Zm-B73-REFERENCE-NAM-5.0_chr	Zm-B73-REFERENCE-NAM-5.0_start	Zm-B73-REFERENCE-NAM-5.0_end	Zm-Mo17-REFERENCE-CAU-1.0_gene_model	Zm-Mo17-REFERENCE-CAU-1.0_chr	Zm-Mo17-REFERENCE-CAU-1.0_start	Zm-Mo17-REFERENCE-CAU-1.0_end	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_gene_model	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_chr	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_start	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_end	Sequence
Zm00001d048253	139.02		GRMZM2G099657	Chr9	150356898	150359693	Zm00001d048253	Chr9	153255360	153257954	Zm00001eb401700	chr9	156548656	156614649									
Zm00001d048256	139.02		GRMZM2G559503	Chr9	150418249	150418373	Zm00001d048256	Chr9	153315971	153318553	Zm00001eb401700	chr9	156548656	156614649									
mmp136	139.10																						
csu1118	140.00		GRMZM5G860976	Chr9	150470531	150472569	Zm00001d048258	Chr9	153366311	153376606	Zm00001eb401720	chr9	156659664	156669145									
AC191071.3_FG001	140.42		AC191071.3_FG001	Chr9	150488297	150491567	Zm00001d048260	Chr9	153391149	153394507	Zm00001eb401730	chr9	156684134	156685555									
kcs21	140.46		GRMZM2G036411	Chr9	150509614	150510083	Zm00001d048262	Chr9	153408845	153413036													
zim4	140.48		GRMZM2G036351	Chr9	150514712	150515694	Zm00001d048263	Chr9	153418013	153418531	Zm00001eb401740	chr9	156711173	156712176									
zim6	140.50		GRMZM2G036349	Chr9	150518483	150519836	Zm00001d048264	Chr9	153421072	153422727	Zm00001eb401750	chr9	156715644	156716072									
zim14	140.68		GRMZM2G036288	Chr9	150582432	150583458	Zm00001d048268	Chr9	153485703	153486254	Zm00001eb401760	chr9	156778484	156779983									
umc2359	140.74		GRMZM5G830874	Chr9	150704772	150712218	Zm00001d048272	Chr9	153605769	153613400	Zm00001eb401800	chr9	156898657	156906703									
cl23422_1b	140.76		GRMZM2G172523	Chr9	150915898	150922628	Zm00001d048282	Chr9	153819232	153827003	Zm00001eb401890	chr9	157112581	157120385									
ring556	140.79		GRMZM2G004023	Chr9	150981931	150986131	Zm00001d048285	Chr9	153885055	153889143	Zm00001eb401910	chr9	157178386	157182642									
hagtf37	140.80		GRMZM2G136389	Chr9	150989308	151005342	Zm00001d048286	Chr9	153893462	153897261	Zm00001eb401920	chr9	157186801	157190667									
bgh2	140.81		GRMZM2G007134	Chr9	151036119	151037426	Zm00001d048288	Chr9	153903511	153904446	Zm00001eb401940	chr9	157196653	157198514									
bgh3	140.85		GRMZM2G438606	Chr9	151012031	151013343	Zm00001d048289	Chr9	153969001	153969939	Zm00001eb401980	chr9	157240433	157242172									
morf8	140.90		GRMZM2G169384	Chr9	151076183	151080032	Zm00001d048291	Chr9	153995278	153999021	Zm00001eb401990	chr9	157266931	157270685									
cnh1	141.00		GRMZM2G169365	Chr9	151083033	151087840	Zm00001d048292	Chr9	154002038	154006592	Zm00001eb402000	chr9	157273720	157278302									
LOC103639523	141.02		GRMZM2G169363	Chr9	151092194	151093955	Zm00001d048293	Chr9	154011332	154012566	Zm00001eb402010	chr9	157283005	157284621									
ereb48	141.50		GRMZM2G376255	Chr9	151134794	151135999	Zm00001d048296	Chr9	154056208	154057131	Zm00001eb402030	chr9	157327675	157328852									
ereb124	141.60		GRMZM2G399098	Chr9	151187691	151189042	Zm00001d048297	Chr9	154094049	154095017	Zm00001eb402050	chr9	157365532	157366800									
cl13090_1b	141.65		GRMZM2G376282	Chr9	151159283	151162611	Zm00001d048299	Chr9	154130897	154134133	Zm00001eb402070	chr9	157402551	157405907									
bb1	141.70		GRMZM2G141084	Chr9	151241217	151246682	Zm00001d048301	Chr9	154161995	154167015	Zm00001eb402080	chr9	157433642	157439129									
Zm00001d048305	141.75		GRMZM2G065237	Chr9	151333678	151335150	Zm00001d048305	Chr9	154241747	154243831	Zm00001eb402130	chr9	157513690	157514712									
cl44164_1b	141.79		AC149829.2_FG002	Chr9	151382931	151383185	Zm00001d048307	Chr9	154291034	154291288	Zm00001eb402150	chr9	157562705	157562969									
bhlh97	141.83		AC149829.2_FG004	Chr9	151395822	151396321	Zm00001d048309	Chr9	154303194	154304565	Zm00001eb402170	chr9	157575596	157576095									
jpsb596	141.93																						
pco092990(678)	142.00		AC149829.2_FG006	Chr9	151415830	151417116	Zm00001d048310	Chr9	154321064	154332220	Zm00001eb402180	chr9	157595214	157597860									
mmp171a	144.30																						
sut7	144.65		GRMZM2G087901	Chr9	151514437	151518716	Zm00001d048311	Chr9	154421758	154426112	Zm00001eb402200	chr9	157693146	157697816									
hb22	144.70		GRMZM2G178741	Chr9	151525953	151528343	Zm00001d048312	Chr9	154433350	154435731	Zm00001eb402220	chr9	157705000	157707639									
gpm937b	144.71		GRMZM2G178787	Chr9	151539135	151543232	Zm00001d048314	Chr9	154446529	154450415	Zm00001eb402260	chr9	157718205	157722091									
pco108346	144.72		GRMZM2G178847	Chr9	151551810	151553793	Zm00001d048317	Chr9	154459210	154461209	Zm00001eb402300	chr9	157730895	157732858									
cox10a	144.72		GRMZM2G178859	Chr9	151555699	151560952	Zm00001d048318	Chr9	154463094	154468191	Zm00001eb402310	chr9	157734776	157739869									
IDP8508	144.73		GRMZM2G479581	Chr9	151572973	151573613	Zm00001d048321	Chr9	154480082	154481112	Zm00001eb402360	chr9	157751815	157752712									
pme28	144.73		GRMZM2G178916	Chr9	151566273	151576052	Zm00001d048320	Chr9	154473757	154480081	Zm00001eb402370	chr9	157752944	157755129									
LOC100282201	144.73		GRMZM2G178960	Chr9	151582532	151586407	Zm00001d048324	Chr9	154490005	154493752	Zm00001eb402390	chr9	157761689	157766084									
ms25	144.74		GRMZM2G120987	Chr9	151745384	151749193	Zm00001d048337	Chr9	154667073	154670341	Zm00001eb402470	chr9	157920752	157924449									
pco079938	144.74		GRMZM2G057950	Chr9	151591102	151593832	Zm00001d048325	Chr9	154499835	154502260	Zm00001eb402400	chr9	157771680	157774829									
pco105718	144.74		GRMZM2G420926	Chr9	151739975	151746459	Zm00001d048336	Chr9	154661166	154667108	Zm00001eb402460	chr9	157915134	157922106									
IDP132	144.74		GRMZM5G833332	Chr9	151665851	151667733	Zm00001d048333	Chr9	154591704	154593654	Zm00001eb402430	chr9	157845661	157847715									
IDP8086	144.74		GRMZM2G361256	Chr9	151628188	151635468	Zm00001d048329	Chr9	154553978	154561542	Zm00001eb402410	chr9	157806806	157815599									
Zm00001d048327	144.74						Zm00001d048327	Chr9	154536750	154537162													
arpp40	144.75		GRMZM2G126821	Chr9	151935786	151938224	Zm00001d048346	Chr9	154820912	154823371	Zm00001eb402570	chr9	158074850	158077528									
si687006f04	144.75		GRMZM2G310155	Chr9	151826681	151833559	Zm00001d048340	Chr9	154752983	154759049	Zm00001eb402500	chr9	158007058	158013117									
bsk1	144.75		GRMZM2G127050	Chr9	151928567	151933323	Zm00001d048345	Chr9	154813756	154818120	Zm00001eb402560	chr9	158067750	158072191									
pco129593a	144.75		GRMZM2G127101	Chr9	151906028	151911611	Zm00001d048343	Chr9	154791159	154796710	Zm00001eb402540	chr9	158045184	158050956									
Zm00001eb402550	144.75		GRMZM2G127072	Chr9	151918637	151921935	Zm00001d048344	Chr9	154803800	154805750	Zm00001eb402550	chr9	158057702	158059855									
nactf39	144.76		GRMZM2G126817	Chr9	151938782	151940287	Zm00001d048347	Chr9	154824112	154825475	Zm00001eb402580	chr9	158078007	158079509									
gst13	144.77		GRMZM2G126781	Chr9	151975181	151977920	Zm00001d048353	Chr9	154861537	154862959	Zm00001eb402630	chr9	158115737	158117222									
gst9	144.80		GRMZM2G126763	Chr9	151986613	151988051	Zm00001d048354	Chr9	154871684	154872915	Zm00001eb402640	chr9	158125823	158127099									
Zm00001d048356	144.86		GRMZM2G126682	Chr9	151998325	152000204	Zm00001d048356	Chr9	154883684	154884796	Zm00001eb402670	chr9	158137772	158139234									
Zm00001d048357	144.98		GRMZM2G009770	Chr9	152025490	152029185	Zm00001d048357	Chr9	154910740	154914399	Zm00001eb402700	chr9	158167831	158168943									
aco3	145.00		GRMZM2G009808	Chr9	152030140	152038415	Zm00001d048358	Chr9	154915042	154923673	Zm00001eb402710	chr9	158168904	158177921									
prh108	145.02		GRMZM2G010017	Chr9	152081853	152086082	Zm00001d048359	Chr9	154975226	154979466	Zm00001eb402720	chr9	158229333	158233704									
Zm00001d048360	145.04		GRMZM2G010490	Chr9	152086311	152089916	Zm00001d048360	Chr9	154979698	154983190	Zm00001eb402730	chr9	158233836	158237463									
T4-9(5788)(9)	146.00																						
osca12	146.60		GRMZM2G059891	Chr9	152235892	152238887	Zm00001d048361	Chr9	155107951	155110341	Zm00001eb402740	chr9	158361760	158364801									
vdac4	146.62		GRMZM2G059937	Chr9	152240659	152244263	Zm00001d048362	Chr9	155112476	155116062	Zm00001eb402750	chr9	158366536	158370125									
cki4	146.90		GRMZM2G358931	Chr9	152252293	152255778	Zm00001d048363	Chr9	155124086	155127652	Zm00001eb402760	chr9	158378239	158381451									
GRMZM2G110688	146.93		GRMZM2G110688	Chr9	152294109	152296878	Zm00001d048365	Chr9	155175027	155188190													
IDP65	146.95		GRMZM2G150058	Chr9	152314247	152316624	Zm00001d048368	Chr9	155195026	155197492	Zm00001eb402790	chr9	158449081	158451584									
cct54	146.95		GRMZM2G057529	Chr9	152320064	152322739	Zm00001d048369	Chr9	155203371	155205823	Zm00001eb402810	chr9	158457529	158460781									
Zm00001eb402820	146.95		GRMZM2G057514	Chr9	152330061	152332084	Zm00001d048370	Chr9	155213235	155214866	Zm00001eb402820	chr9	158467238	158469329									
wc1	146.96		GRMZM2G057243	Chr9	152353213	152359196	Zm00001d048373	Chr9	155236300	155242285	Zm00001eb402840	chr9	158490315	158496516									
gts5	146.96		GRMZM2G057491	Chr9	152347504	152351827	Zm00001d048372	Chr9	155230812	155234902	Zm00001eb402830	chr9	158484177	158489419									
pco098402	146.97		GRMZM2G089421	Chr9	152399689	152401927	Zm00001d048382	Chr9	155283825	155285857	Zm00001eb402880	chr9	158537733	158539794									
myb165	146.97		GRMZM2G089686	Chr9	152402913	152404601	Zm00001d048383	Chr9	155286842	155288530	Zm00001eb402890	chr9	158540780	158542467									
expb10a	146.98		GRMZM2G089699	Chr9	152409062	152410472	Zm00001d048384	Chr9	155293350	155294431	Zm00001eb402900	chr9	158547217	158548416									
phd14	147.00		GRMZM2G178072	Chr9	152453261	152461059	Zm00001d048385	Chr9	155329232	155336959	Zm00001eb402910	chr9	158583143	158590988									
gpm125a	147.16		GRMZM2G137779	Chr9	152517105	152519592	Zm00001d048389	Chr9	155394466	155396205	Zm00001eb402930	chr9	158647915	158650732									
Zm00001d048390	147.18		GRMZM2G438840	Chr9	152523091	152526601	Zm00001d048390	Chr9	155400160	155403724	Zm00001eb402940	chr9	158654175	158657722									
gata10	147.20		GRMZM2G532534	Chr9	152533064	152538147	Zm00001d048391	Chr9	155410694	155411701	Zm00001eb402950	chr9	158664655	158666669									
Zm00001d048392	147.22		GRMZM2G107651	Chr9	152570894	152582329	Zm00001d048392	Chr9	155445018	155459975	Zm00001eb402960	chr9	158699004	158714019									
cl16102_1g	147.26		AC149818.2_FG004	Chr9	152703158	152703638	Zm00001d048394	Chr9	155579014	155580382	Zm00001eb402980	chr9	158832604	158833654									
ras18B1	148.00		AC149818.2_FG001	Chr9	152681211	152686897	Zm00001d048393	Chr9	155557499	155563185	Zm00001eb402970	chr9	158810833	158816654									
cl20312_1b	148.08		AC149818.2_FG006	Chr9	152709300	152712095	Zm00001d048397	Chr9	155585504	155588310	Zm00001eb403000	chr9	158838990	158841764									
rtcl1	148.10		AC149818.2_FG009	Chr9	152747407	152748234	Zm00001d048401	Chr9	155625722	155626844	Zm00001eb403030	chr9	158877009	158878457									
IDP850	148.12		AC149475.2_FG002	Chr9	152751857	152754681					Zm00001eb403040	chr9	158881189	158884611									
cl4677_2b	148.18		AC149475.2_FG003	Chr9	152756800	152761381	Zm00001d048403	Chr9	155635584	155640617	Zm00001eb403050	chr9	158886826	158891559									
jmj20	148.20		AC149475.2_FG005	Chr9	152791245	152801912	Zm00001d048404	Chr9	155670062	155681591	Zm00001eb403060	chr9	158921355	158932884									
hagtf38	148.40		AC149475.2_FG007	Chr9	152822528	152823205	Zm00001d048407	Chr9	155701484	155702161	Zm00001eb403080	chr9	158952435	158953576									
cl35311_1	148.50		GRMZM2G362088	Chr9	152908049	152916264	Zm00001d048410	Chr9	155786126	155792966	Zm00001eb403120	chr9	159037514	159044265									
hipp59	148.52		GRMZM2G063342	Chr9	152918382	152920269	Zm00001d048411	Chr9	155796736	155798414	Zm00001eb403130	chr9	159047481	159049888									
prx60	148.60		GRMZM2G063435	Chr9	152946828	152948794	Zm00001d048413	Chr9	155825046	155826964	Zm00001eb403150	chr9	159076333	159078272									
e2f6	148.60		GRMZM2G063387	Chr9	152941252	152946177	Zm00001d048412	Chr9	155819418	155824302	Zm00001eb403140	chr9	159070648	159075589									
pco146608	148.61		GRMZM5G832248	Chr9	153011036	153019787	Zm00001d048415	Chr9	155886944	155897001	Zm00001eb403170	chr9	159138590	159148384									
GRMZM5G841893	148.61		GRMZM5G841893	Chr9	153026441	153027878	Zm00001d048417	Chr9	155903728	155905521	Zm00001eb403190	chr9	159154735	159156975									
Zm00001d048416	148.61		GRMZM5G891656	Chr9	153022772	153024859	Zm00001d048416	Chr9	155900011	155902009	Zm00001eb403180	chr9	159151308	159153408									
pco073813	148.62		GRMZM2G045257	Chr9	153083823	153087623	Zm00001d048420	Chr9	155960499	155964242	Zm00001eb403220	chr9	159211779	159215778									
Zm00001d048422	148.62		GRMZM2G034243	Chr9	153124447	153126242	Zm00001d048422	Chr9	155990691	155992275	Zm00001eb403240	chr9	159241947	159243631									
ect4	148.66		GRMZM2G330019	Chr9	153127131	153132868	Zm00001d048424	Chr9	155994047	155999070	Zm00001eb403260	chr9	159244745	159250613									
mkkk35	148.70		GRMZM2G175563	Chr9	153228363	153235076	Zm00001d048430	Chr9	156096132	156104799	Zm00001eb403280	chr9	159347349	159356223									
pco133915	149.90		GRMZM2G115674	Chr9	153302967	153304948	Zm00001d048431	Chr9	156169872	156170432	Zm00001eb403300	chr9	159420469	159422090									
si486035e08	149.92		GRMZM2G115633	Chr9	153306086	153310665	Zm00001d048432	Chr9	156172971	156177672	Zm00001eb403310	chr9	159424268	159428962									
Zm00001eb403320	149.94		GRMZM2G349547	Chr9	153374709	153377277	Zm00001d048433	Chr9	156284679	156287488	Zm00001eb403320	chr9	159536138	159538631									
iqd24	150.00		GRMZM2G030882	Chr9	153457328	153459792	Zm00001d048437	Chr9	156326677	156329081	Zm00001eb403360	chr9	159577842	159580496									
epf4	150.02		GRMZM2G330384	Chr9	153463874	153464378	Zm00001d048438	Chr9	156333273	156333726	Zm00001eb403370	chr9	159584505	159584958									
Zm00001eb403390	150.86		GRMZM2G360025	Chr9	153535442	153539177	Zm00001d048439	Chr9	156420324	156423683	Zm00001eb403390	chr9	159658734	159663535									
umc1137	150.88		GRMZM2G178106	Chr9	153573867	153579170	Zm00001d048440	Chr9	156458781	156465887	Zm00001eb403400	chr9	159699177	159705830									
umc1942	150.89		GRMZM2G479000	Chr9	153588987	153590004	Zm00001d048441	Chr9	156475398	156476045	Zm00001eb403420	chr9	159715178	159716708									
umc2794	150.90		GRMZM2G178120	Chr9	153596853	153606034	Zm00001d048442	Chr9	156483137	156492346	Zm00001eb403430	chr9	159723001	159732214									
vamp726	150.91		GRMZM2G075588	Chr9	153681862	153684408	Zm00001d048443	Chr9	156572546	156574992	Zm00001eb403440	chr9	159812474	159814611									
GRMZM2G075563	150.92		GRMZM2G075563	Chr9	153684620	153686369	Zm00001d048444	Chr9	156574867	156576575	Zm00001eb403450	chr9	159814699	159817038									
IDP5867	150.93		GRMZM2G075505	Chr9	153687377	153692790	Zm00001d048445	Chr9	156577584	156583021	Zm00001eb403460	chr9	159817081	159823162									
rte4	150.94		GRMZM2G374989	Chr9	153707451	153713896	Zm00001d048447	Chr9	156595023	156602824	Zm00001eb403490	chr9	159838051	159839557									
glk30	150.95		GRMZM2G374986	Chr9	153719210	153723103	Zm00001d048448	Chr9	156609608	156610275	Zm00001eb403500	chr9	159849376	159853707									
LOC100284116	150.95		GRMZM2G075227	Chr9	153726461	153727844	Zm00001d048449	Chr9	156616719	156618079	Zm00001eb403510	chr9	159856944	159857549									
cl36375_1b	150.96		GRMZM2G171986	Chr9	153753186	153755907	Zm00001d048450	Chr9	156644486	156647221	Zm00001eb403520	chr9	159884466	159887135									
kw9	150.96		GRMZM2G171994	Chr9	153759002	153761126	Zm00001d048451	Chr9	156650453	156652270	Zm00001eb403530	chr9	159890181	159892320									
miR528b	150.96		zma-MIR528b	Chr9	153752340	153752417	zma-MIR528b	Chr9	156643654	156643731													
fha17	150.97		GRMZM2G172021	Chr9	153782357	153788188	Zm00001d048454	Chr9	156673659	156679530	Zm00001eb403560	chr9	159913515	159919449									
Zm00001d048453	150.97		GRMZM2G172014	Chr9	153777111	153781389	Zm00001d048453	Chr9	156669559	156672753	Zm00001eb403550	chr9	159909421	159912862									
bzip64	150.98		GRMZM2G473274	Chr9	153788422	153790144	Zm00001d048455	Chr9	156679754	156681460	Zm00001eb403570	chr9	159919425	159921399									
nactf169	150.99		GRMZM2G172053	Chr9	153797910	153803938	Zm00001d048457	Chr9	156694580	156695251	Zm00001eb403580	chr9	159929138	159935407									
nhx12	151.00		GRMZM2G051032	Chr9	153814270	153818718	Zm00001d048459	Chr9	156705048	156709982	Zm00001eb403600	chr9	159948329	159948971									
Zm00001d048458	151.00		GRMZM2G051009	Chr9	153811445	153813968	Zm00001d048458	Chr9	156702447	156718704	Zm00001eb403590	chr9	159942362	159951178									
cipk32	151.02		GRMZM2G051103	Chr9	153828183	153832965	Zm00001d048460	Chr9	156719295	156724276	Zm00001eb403620	chr9	159958894	159964262									
bf1	151.03		GRMZM2G051219	Chr9	153861473	153877358	Zm00001d048461	Chr9	156752400	156768303	Zm00001eb403640	chr9	159992316	160008379									
IDP8502	151.06		GRMZM2G092281	Chr9	153880422	153886707	Zm00001d048463	Chr9	156771660	156777465	Zm00001eb403660	chr9	160011634	160017390									
hyd5	151.10		GRMZM2G382534	Chr9	153962138	153964502	Zm00001d048469	Chr9	156850438	156852802	Zm00001eb403700	chr9	160090375	160092982									
IDP1419	151.15		GRMZM2G060564	Chr9	154003810	154007380	Zm00001d048470	Chr9	156886005	156889520	Zm00001eb403710	chr9	160125990	160130220									
hb20	155.40		GRMZM2G060507	Chr9	154007940	154011643	Zm00001d048471	Chr9	156890103	156894363	Zm00001eb403720	chr9	160130150	160134314									
GRMZM2G064005	155.68		GRMZM2G064005	Chr9	154042003	154046575	Zm00001d048472	Chr9	156918352	156922586	Zm00001eb403730	chr9	160158333	160162742									
uce15	155.70		GRMZM2G063931	Chr9	154048236	154054642	Zm00001d048473	Chr9	156924709	156931203	Zm00001eb403740	chr9	160164850	160171102									
mads1	155.75		GRMZM2G171365	Chr9	154082657	154102449	Zm00001d048474	Chr9	156960598	156980213	Zm00001eb403750	chr9	160200563	160220355									
bhlh131	155.80		GRMZM2G171464	Chr9	154113331	154114780	Zm00001d048478	Chr9	156990040	156991863	Zm00001eb403770	chr9	160230006	160234387									
TIDP4645	155.82		GRMZM2G171466	Chr9	154117628	154119198	Zm00001d048479	Chr9	156995451	156996912	Zm00001eb403780	chr9	160235464	160236965									
pco062559b	155.84		GRMZM2G171469	Chr9	154121593	154127512	Zm00001d048480	Chr9	156999447	157005163	Zm00001eb403790	chr9	160239500	160245408									
IDP838	155.90																						
LOC100284478	155.95		GRMZM2G116750	Chr9	154192740	154194612	Zm00001d048486	Chr9	157071764	157073242	Zm00001eb403830	chr9	160308266	160313420									
bag20	155.97		GRMZM2G116830	Chr9	154199364	154201319	Zm00001d048489	Chr9	157078891	157080233	Zm00001eb403850	chr9	160319026	160320137									
his2b8	155.98		GRMZM2G472696	Chr9	154211213	154212043	Zm00001d048491	Chr9	157090097	157090813	Zm00001eb403860	chr9	160329593	160330771									
nactf57	156.00		GRMZM2G174070	Chr9	154227661	154232106	Zm00001d048493	Chr9	157106289	157122699	Zm00001eb403880	chr9	160346257	160362784									
sbt53	156.46		AC196090.3_FG006	Chr9	154286014	154288260	Zm00001d048495	Chr9	157164611	157166791	Zm00001eb403910	chr9	160404538	160407219									
TIDP2930	156.48		GRMZM2G106263	Chr9	154290417	154296012	Zm00001d048494	Chr9	157164274	157174474	Zm00001eb403920	chr9	160409145	160414684									
cdc4	156.50		GRMZM2G143213	Chr9	154359948	154363355	Zm00001d048497	Chr9	157237558	157241000	Zm00001eb403940	chr9	160477723	160481151									
Zm00001eb403950	156.52		GRMZM2G143187	Chr9	154366450	154369317	Zm00001d048499	Chr9	157244177	157246976	Zm00001eb403950	chr9	160484409	160487411									
etc9	156.56		GRMZM2G303312	Chr9	154512218	154520697	Zm00001d048501	Chr9	157420365	157429290	Zm00001eb403960	chr9	160660388	160669701									
Zm00001d048502	156.80		GRMZM2G153152	Chr9	154570364	154572001	Zm00001d048502	Chr9	157456648	157464093	Zm00001eb403970	chr9	160696783	160698454									
umc2763	157.00		GRMZM2G467007	Chr9	154577095	154581167	Zm00001d048503	Chr9	157464001	157467635	Zm00001eb403980	chr9	160704097	160707810									
magi26728	157.29		GRMZM2G064612	Chr9	154600397	154603065	Zm00001d048505	Chr9	157486024	157489557	Zm00001eb404000	chr9	160726199	160728912									
