marker_id	primer_side	qseqid	marker_type	linkage_group	cM	raw_hits	full_len_no_gap_hits	min_mismatch_full_len_no_gap	min_mismatch_bin	hits_at_min_mismatch	is_multihit_at_min_mismatch	best_full_len_no_gap_sseqid	best_full_len_no_gap_sstart	best_full_len_no_gap_send	best_full_len_no_gap_strand	best_full_len_no_gap_bitscore	best_any_alignment_length	best_any_coverage	best_any_pident	best_any_mismatch	best_any_gapopen	best_any_sseqid	best_any_sstart	best_any_send	best_any_bitscore	full_len_no_gap_mm0_hits	full_len_no_gap_mm1_hits	full_len_no_gap_mm2_hits	full_len_no_gap_mm3_hits	full_len_no_gap_mm4_hits	full_len_no_gap_mm5_hits	full_len_no_gap_mm_gt5_hits	full_len_no_gap_mm_le0_hits	has_full_len_no_gap_mm_le0	full_len_no_gap_mm_le1_hits	has_full_len_no_gap_mm_le1	full_len_no_gap_mm_le2_hits	has_full_len_no_gap_mm_le2	full_len_no_gap_mm_le3_hits	has_full_len_no_gap_mm_le3	full_len_no_gap_mm_le4_hits	has_full_len_no_gap_mm_le4	full_len_no_gap_mm_le5_hits	has_full_len_no_gap_mm_le5
snap490	F	snap490__F	SNP	C09	6.005	3020	0		no_full_length_no_gap	0	False						21	0.875	100.0	0	0	gb|CM031014.1|	66077682	66077662	42.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap490	R	snap490__R	SNP	C09	6.005	18121	1	0.0	0	1	False	gb|CM031014.1|	66077319.0	66077354.0	+	71.9	36	1.0	100.0	0	0	gb|CM031014.1|	66077319	66077354	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap491	F	snap491__F	SNP	C09	6.538	1996	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031014.1|	66260252	66260228	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap491	R	snap491__R	SNP	C09	6.538	2306	1	0.0	0	1	False	gb|CM031014.1|	66259881.0	66259916.0	+	71.9	36	1.0	100.0	0	0	gb|CM031014.1|	66259881	66259916	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap492	F	snap492__F	SNP	C02	124.43	1645	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031007.1|	39531803	39531828	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap492	R	snap492__R	SNP	C02	124.43	1596	2	0.0	0	1	False	gb|CM031007.1|	39532135.0	39532108.0	-	56.0	28	1.0	100.0	0	0	gb|CM031007.1|	39532135	39532108	56.0	1	0	0	1	0	0	0	1	True	1	True	1	True	2	True	2	True	2	True
snap493	F	snap493__F	SNP	C02	124.005	5954	0		no_full_length_no_gap	0	False						21	0.875	100.0	0	0	gb|CM031007.1|	39712674	39712654	42.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap493	R	snap493__R	SNP	C02	124.005	1872	1	0.0	0	1	False	gb|CM031007.1|	39712320.0	39712352.0	+	65.9	33	1.0	100.0	0	0	gb|CM031007.1|	39712320	39712352	65.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap502	F	snap502__F	SNP	C04	31.558	2243	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031009.1|	3092001	3092023	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap502	R	snap502__R	SNP	C04	31.558	890	1	0.0	0	1	False	gb|CM031009.1|	3092339.0	3092313.0	-	54.0	27	1.0	100.0	0	0	gb|CM031009.1|	3092339	3092313	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap508	F	snap508__F	SNP	C07	90.638	1581	0		no_full_length_no_gap	0	False						23	0.9583333333333334	86.957	3	0	gb|CM031013.1|	24485648	24485670	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap508	R	snap508__R	SNP	C07	90.638	1343	100	0.0	0	70	True	gb|JAEMQI010000381.1|	7695.0	7726.0	+	63.9	32	1.0	100.0	0	0	gb|JAEMQI010000381.1|	7695	7726	63.9	70	24	5	1	0	0	0	70	True	94	True	99	True	100	True	100	True	100	True
snap510	F	snap510__F	SNP	C08	45.853	1669	0		no_full_length_no_gap	0	False						19	0.8636363636363636	100.0	0	0	gb|CM031013.1|	27945149	27945167	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap510	R	snap510__R	SNP	C08	45.853	1316	1	0.0	0	1	False	gb|CM031013.1|	27945492.0	27945458.0	-	69.9	35	1.0	100.0	0	0	gb|CM031013.1|	27945492	27945458	69.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap511	F	snap511__F	SNP	C01	42.213	8943	0		no_full_length_no_gap	0	False						33	0.9166666666666666	100.0	0	0	gb|CM031006.1|	49647481	49647449	65.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap511	R	snap511__R	SNP	C01	42.213	1215	1	0.0	0	1	False	gb|CM031006.1|	49647135.0	49647168.0	+	67.9	34	1.0	100.0	0	0	gb|CM031006.1|	49647135	49647168	67.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap512	F	snap512__F	SNP	C01	41.646	1932	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031006.1|	49605518	49605495	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap512	R	snap512__R	SNP	C01	41.646	4107	2	0.0	0	2	True	gb|CM031010.1|	57759104.0	57759128.0	+	50.1	25	1.0	100.0	0	0	gb|CM031010.1|	57759104	57759128	50.1	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
snap517	F	snap517__F	SNP	C05	39.987	1424	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031012.1|	268130	268155	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap517	R	snap517__R	SNP	C05	39.987	1563	6	0.0	0	1	False	gb|CM031010.1|	39652523.0	39652551.0	+	58.0	29	1.0	100.0	0	0	gb|CM031010.1|	39652523	39652551	58.0	1	0	0	5	0	0	0	1	True	1	True	1	True	6	True	6	True	6	True
snap518	F	snap518__F	SNP	C01	25.152	3236	0		no_full_length_no_gap	0	False						22	0.88	100.0	0	0	gb|CM031006.1|	50498949	50498928	44.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap518	R	snap518__R	SNP	C01	25.152	610	1	0.0	0	1	False	gb|CM031006.1|	50498615.0	50498642.0	+	56.0	28	1.0	100.0	0	0	gb|CM031006.1|	50498615	50498642	56.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap521	F	snap521__F	SNP	C07	65.643	1497	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031012.1|	39086211	39086189	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap521	R	snap521__R	SNP	C07	65.643	2141	1	0.0	0	1	False	gb|CM031012.1|	39085846.0	39085876.0	+	61.9	31	1.0	100.0	0	0	gb|CM031012.1|	39085846	39085876	61.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap523	F	snap523__F	SNP	C04	48.6	1646	0		no_full_length_no_gap	0	False						20	0.9090909090909091	90.0	2	0	gb|CM031011.1|	34015020	34015001	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap523	R	snap523__R	SNP	C04	48.6	1747	1	0.0	0	1	False	gb|CM031009.1|	8544623.0	8544646.0	+	48.1	24	1.0	100.0	0	0	gb|CM031009.1|	8544623	8544646	48.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap526	F	snap526__F	SNP	C05	105.357	2194	0		no_full_length_no_gap	0	False						32	0.9142857142857143	100.0	0	0	gb|CM031010.1|	57291092	57291123	63.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap526	R	snap526__R	SNP	C05	105.357	2039	1	0.0	0	1	False	gb|CM031010.1|	57291466.0	57291440.0	-	54.0	27	1.0	100.0	0	0	gb|CM031010.1|	57291466	57291440	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap529	F	snap529__F	SNP	C03	121.397	5191	0		no_full_length_no_gap	0	False						21	0.9545454545454546	90.476	2	0	gb|CM031010.1|	57375542	57375522	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap529	R	snap529__R	SNP	C03	121.397	5725	1	0.0	0	1	False	gb|CM031008.1|	9148427.0	9148401.0	-	54.0	27	1.0	100.0	0	0	gb|CM031008.1|	9148427	9148401	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap534	F	snap534__F	SNP	C03	0.0	1822	0		no_full_length_no_gap	0	False						30	0.9090909090909091	100.0	0	0	gb|CM031008.1|	75783923	75783952	60.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap534	R	snap534__R	SNP	C03	0.0	1785	1	0.0	0	1	False	gb|CM031008.1|	75784288.0	75784266.0	-	46.1	23	1.0	100.0	0	0	gb|CM031008.1|	75784288	75784266	46.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap539	F	snap539__F	SNP	C01	29.848	1271	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031006.1|	51069606	51069628	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap539	R	snap539__R	SNP	C01	29.848	2800	1	0.0	0	1	False	gb|CM031006.1|	51069955.0	51069932.0	-	48.1	24	1.0	100.0	0	0	gb|CM031006.1|	51069955	51069932	48.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap546	F	snap546__F	SNP	C06	2.62	1643	0		no_full_length_no_gap	0	False						24	0.8275862068965517	87.5	3	0	gb|CM031007.1|	24085401	24085378	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap546	R	snap546__R	SNP	C06	2.62	2183	0		no_full_length_no_gap	0	False						29	0.8055555555555556	96.552	1	0	gb|CM031007.1|	66254259	66254287	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap548	F	snap548__F	SNP	C03	94.541	1623	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031008.1|	20325902	20325928	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap548	R	snap548__R	SNP	C03	94.541	597	2	0.0	0	2	True	gb|CM031008.1|	20326274.0	20326248.0	-	54.0	27	1.0	100.0	0	0	gb|CM031008.1|	20326274	20326248	54.0	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
snap551	F	snap551__F	SNP	C07	90.723	932	0		no_full_length_no_gap	0	False						20	0.9523809523809523	90.0	2	0	gb|CM031008.1|	34821099	34821080	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap551	R	snap551__R	SNP	C07	90.723	2871	1	0.0	0	1	False	gb|CM031012.1|	18848842.0	18848871.0	+	60.0	30	1.0	100.0	0	0	gb|CM031012.1|	18848842	18848871	60.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap552	F	snap552__F	SNP	C07	88.725	1341	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031012.1|	18925232	18925206	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap552	R	snap552__R	SNP	C07	88.725	1571	1	0.0	0	1	False	gb|CM031012.1|	18924867.0	18924892.0	+	52.0	26	1.0	100.0	0	0	gb|CM031012.1|	18924867	18924892	52.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap554	F	snap554__F	SNP	C09	57.517	2018	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031014.1|	32365376	32365401	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap554	R	snap554__R	SNP	C09	57.517	3369	140	0.0	0	2	True	gb|CM031014.1|	32365700.0	32365672.0	-	58.0	29	1.0	100.0	0	0	gb|CM031014.1|	32365700	32365672	58.0	2	46	49	29	14	0	0	2	True	48	True	97	True	126	True	140	True	140	True
snap555	F	snap555__F	SNP	C02	144.614	325	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031007.1|	61991033	61991055	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap555	R	snap555__R	SNP	C02	144.614	261	2	0.0	0	1	False	gb|CM031007.1|	61991396.0	61991369.0	-	56.0	28	1.0	100.0	0	0	gb|CM031007.1|	61991396	61991369	56.0	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
snap557	F	snap557__F	SNP	C03	75.578	510	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031008.1|	32441079	32441055	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap557	R	snap557__R	SNP	C03	75.578	1617	3	0.0	0	3	True	gb|CM031008.1|	32440730.0	32440764.0	+	69.9	35	1.0	100.0	0	0	gb|CM031008.1|	32440730	32440764	69.9	3	0	0	0	0	0	0	3	True	3	True	3	True	3	True	3	True	3	True
snap558	F	snap558__F	SNP	C03	78.672	3736	0		no_full_length_no_gap	0	False						31	0.9117647058823529	100.0	0	0	gb|CM031008.1|	32345966	32345996	61.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap558	R	snap558__R	SNP	C03	78.672	2241	2	1.0	1	1	False	gb|CM031010.1|	40933527.0	40933557.0	+	54.0	31	1.0	96.774	1	0	gb|CM031010.1|	40933527	40933557	54.0	0	1	1	0	0	0	0	0	False	1	True	2	True	2	True	2	True	2	True
snap559	F	snap559__F	SNP	C05	114.762	9042	0		no_full_length_no_gap	0	False						28	0.9032258064516129	100.0	0	0	gb|CM031010.1|	57783303	57783330	56.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap559	R	snap559__R	SNP	C05	114.762	1977	1	1.0	1	1	False	gb|CM031010.1|	57783686.0	57783654.0	-	58.0	33	1.0	96.97	1	0	gb|CM031010.1|	57783686	57783654	58.0	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
snap560	F	snap560__F	SNP	C05	114.264	927	0		no_full_length_no_gap	0	False						29	0.90625	96.552	1	0	gb|CM031010.1|	57891662	57891634	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap560	R	snap560__R	SNP	C05	114.264	3485	1	2.0	2	1	False	gb|CM031010.1|	57891291.0	57891320.0	+	44.1	30	1.0	93.333	2	0	gb|CM031010.1|	57891291	57891320	44.1	0	0	1	0	0	0	0	0	False	0	False	1	True	1	True	1	True	1	True
snap561	F	snap561__F	SNP	C09	17.011	1171	0		no_full_length_no_gap	0	False						26	0.896551724137931	100.0	0	0	gb|CM031014.1|	64590113	64590088	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap561	R	snap561__R	SNP	C09	17.011	515	3	0.0	0	1	False	gb|CM031014.1|	64589741.0	64589767.0	+	54.0	27	1.0	100.0	0	0	gb|CM031014.1|	64589741	64589767	54.0	1	0	1	1	0	0	0	1	True	1	True	2	True	3	True	3	True	3	True
snap563	F	snap563__F	SNP	C01	48.828	1169	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031006.1|	48990270	48990244	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap563	R	snap563__R	SNP	C01	48.828	1721	2	0.0	0	2	True	gb|CM031008.1|	24596419.0	24596398.0	-	44.1	22	1.0	100.0	0	0	gb|CM031008.1|	24596419	24596398	44.1	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
snap564	F	snap564__F	SNP	C01	50.273	850	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|CM031006.1|	48903299	48903321	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap564	R	snap564__R	SNP	C01	50.273	4592	1	0.0	0	1	False	gb|CM031006.1|	48903638.0	48903614.0	-	50.1	25	1.0	100.0	0	0	gb|CM031006.1|	48903638	48903614	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap567	F	snap567__F	SNP	C02	106.187	2300	0		no_full_length_no_gap	0	False						26	0.896551724137931	96.154	1	0	gb|CM031007.1|	6250912	6250937	44.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap567	R	snap567__R	SNP	C02	106.187	7460	0		no_full_length_no_gap	0	False						21	0.5833333333333334	90.476	2	0	gb|CM031010.1|	54095701	54095721	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap568	F	snap568__F	SNP	C02	102.818	16947	0		no_full_length_no_gap	0	False						33	0.9166666666666666	100.0	0	0	gb|CM031007.1|	6147708	6147676	65.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap568	R	snap568__R	SNP	C02	102.818	1498	1	0.0	0	1	False	gb|CM031007.1|	6147345.0	6147372.0	+	56.0	28	1.0	100.0	0	0	gb|CM031007.1|	6147345	6147372	56.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap572	F	snap572__F	SNP	C05	97.899	701	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031010.1|	56481034	56481010	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap572	R	snap572__R	SNP	C05	97.899	1014	1	0.0	0	1	False	gb|CM031010.1|	56480676.0	56480705.0	+	60.0	30	1.0	100.0	0	0	gb|CM031010.1|	56480676	56480705	60.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap573	F	snap573__F	SNP	C05	95.475	1330	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031010.1|	56517656	56517679	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap573	R	snap573__R	SNP	C05	95.475	2340	1	0.0	0	1	False	gb|CM031010.1|	56517986.0	56517956.0	-	61.9	31	1.0	100.0	0	0	gb|CM031010.1|	56517986	56517956	61.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap574	F	snap574__F	SNP	C02	134.253	1329	0		no_full_length_no_gap	0	False						28	0.9655172413793104	92.857	2	0	gb|CM031011.1|	13929728	13929701	40.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap574	R	snap574__R	SNP	C02	134.253	3493	19	1.0	1	1	False	gb|CM031007.1|	55361661.0	55361695.0	+	61.9	35	1.0	97.143	1	0	gb|CM031007.1|	55361661	55361695	61.9	0	1	1	1	8	8	0	0	False	1	True	2	True	3	True	11	True	19	True
snap576	F	snap576__F	SNP	C04	11.658	754	0		no_full_length_no_gap	0	False						23	0.8846153846153846	100.0	0	0	gb|JAEMQI010000460.1|	6024	6002	46.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap576	R	snap576__R	SNP	C04	11.658	1001	19	0.0	0	1	False	gb|CM031009.1|	821110.0	821139.0	+	60.0	30	1.0	100.0	0	0	gb|CM031009.1|	821110	821139	60.0	1	0	0	6	12	0	0	1	True	1	True	1	True	7	True	19	True	19	True
snap578	F	snap578__F	SNP	C07	69.712	1462	0		no_full_length_no_gap	0	False						20	0.8695652173913043	100.0	0	0	gb|CM031012.1|	39995298	39995317	40.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap578	R	snap578__R	SNP	C07	69.712	1265	7	0.0	0	1	False	gb|CM031014.1|	24393914.0	24393884.0	-	61.9	31	1.0	100.0	0	0	gb|CM031014.1|	24393914	24393884	61.9	1	1	0	2	3	0	0	1	True	2	True	2	True	4	True	7	True	7	True
snap580	F	snap580__F	SNP	C04	12.943	1435	0		no_full_length_no_gap	0	False						32	0.9142857142857143	100.0	0	0	gb|CM031009.1|	31905	31874	63.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap580	R	snap580__R	SNP	C04	12.943	2896	2	0.0	0	2	True	gb|CM031009.1|	31537.0	31569.0	+	65.9	33	1.0	100.0	0	0	gb|CM031009.1|	31537	31569	65.9	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
snap586	F	snap586__F	SNP	C04	17.3	1489	0		no_full_length_no_gap	0	False						18	0.8571428571428571	100.0	0	0	gb|CM031009.1|	299287	299270	36.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap586	R	snap586__R	SNP	C04	17.3	5372	1	0.0	0	1	False	gb|CM031009.1|	298947.0	298982.0	+	71.9	36	1.0	100.0	0	0	gb|CM031009.1|	298947	298982	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap587	F	snap587__F	SNP	C04	10.373	1854	0		no_full_length_no_gap	0	False						23	0.7931034482758621	91.304	2	0	gb|CM031012.1|	48243007	48243029	30.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap587	R	snap587__R	SNP	C04	10.373	8299	1	0.0	0	1	False	gb|CM031009.1|	325503.0	325469.0	-	69.9	35	1.0	100.0	0	0	gb|CM031009.1|	325503	325469	69.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap588	F	snap588__F	SNP	C08	57.017	539	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031013.1|	32771403	32771427	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap588	R	snap588__R	SNP	C08	57.017	848	0		no_full_length_no_gap	0	False						23	0.8518518518518519	95.652	1	0	gb|CM031013.1|	32771766	32771744	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap589	F	snap589__F	SNP	C08	58.354	1323	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031013.1|	32774990	32775016	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap589	R	snap589__R	SNP	C08	58.354	5555	1	0.0	0	1	False	gb|CM031013.1|	32775307.0	32775272.0	-	71.9	36	1.0	100.0	0	0	gb|CM031013.1|	32775307	32775272	71.9	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap590	F	snap590__F	SNP	C03	19.669	6097	0		no_full_length_no_gap	0	False						21	0.9545454545454546	90.476	2	0	gb|CM031009.1|	56512102	56512082	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap590	R	snap590__R	SNP	C03	19.669	1739	1	0.0	0	1	False	gb|CM031008.1|	73137077.0	73137053.0	-	50.1	25	1.0	100.0	0	0	gb|CM031008.1|	73137077	73137053	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap595	F	snap595__F	SNP	C05	122.653	1602	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031010.1|	58794387	58794364	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap595	R	snap595__R	SNP	C05	122.653	1260	1	0.0	0	1	False	gb|CM031010.1|	58794045.0	58794074.0	+	60.0	30	1.0	100.0	0	0	gb|CM031010.1|	58794045	58794074	60.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap596	F	snap596__F	SNP	C05	121.15	441	0		no_full_length_no_gap	0	False						25	0.8928571428571429	100.0	0	0	gb|CM031010.1|	58753001	58752977	50.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap596	R	snap596__R	SNP	C05	121.15	1400	2	0.0	0	1	False	gb|CM031010.1|	58752646.0	58752675.0	+	60.0	30	1.0	100.0	0	0	gb|CM031010.1|	58752646	58752675	60.0	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
snap597	F	snap597__F	SNP	C01	39.433	1039	0		no_full_length_no_gap	0	False						24	0.8888888888888888	100.0	0	0	gb|CM031006.1|	11633230	11633253	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap597	R	snap597__R	SNP	C01	39.433	5638	2	0.0	0	1	False	gb|CM031006.1|	11633582.0	11633548.0	-	69.9	35	1.0	100.0	0	0	gb|CM031006.1|	11633582	11633548	69.9	1	1	0	0	0	0	0	1	True	2	True	2	True	2	True	2	True	2	True
snap599	F	snap599__F	SNP	C04	14.5	1640	0		no_full_length_no_gap	0	False						31	0.9117647058823529	100.0	0	0	gb|CM031009.1|	1581059	1581029	61.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap599	R	snap599__R	SNP	C04	14.5	2938	0		no_full_length_no_gap	0	False						26	0.7647058823529411	100.0	0	0	gb|CM031009.1|	1580706	1580731	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap600	F	snap600__F	SNP	C04	24.779000000000003	1009	0		no_full_length_no_gap	0	False						27	0.9	100.0	0	0	gb|CM031009.1|	1515228	1515202	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap600	R	snap600__R	SNP	C04	24.779000000000003	2671	1	0.0	0	1	False	gb|CM031009.1|	1514870.0	1514892.0	+	46.1	23	1.0	100.0	0	0	gb|CM031009.1|	1514870	1514892	46.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
snap602	F	snap602__F	SNP	C05	103.506	889	0		no_full_length_no_gap	0	False						24	0.8275862068965517	91.667	2	0	gb|CM031010.1|	2122634	2122611	32.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap602	R	snap602__R	SNP	C05	103.506	1557	0		no_full_length_no_gap	0	False						24	0.7058823529411765	87.5	3	0	gb|CM031010.1|	143114	143091	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap603	F	snap603__F	SNP	C02	119.153	3482	0		no_full_length_no_gap	0	False						24	0.8	100.0	0	0	gb|CM031007.1|	27227042	27227019	48.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap603	R	snap603__R	SNP	C02	119.153	3295	0		no_full_length_no_gap	0	False						31	0.8611111111111112	100.0	0	0	gb|CM031007.1|	27226691	27226721	61.9	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap604	F	snap604__F	SNP	C02	128.089	1714	0		no_full_length_no_gap	0	False						22	0.88	100.0	0	0	gb|CM031007.1|	26704488	26704467	44.1	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
snap604	R	snap604__R	SNP	C02	128.089	721	1	0.0	0	1	False	gb|CM031007.1|	26704133.0	26704160.0	+	56.0	28	1.0	100.0	0	0	gb|CM031007.1|	26704133	26704160	56.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
