marker_id	marker_type	linkage_group	cM	F_min_mismatch	R_min_mismatch	F_min_mismatch_bin	R_min_mismatch_bin	both_primers_have_full_len_no_gap_hit	max_primer_min_mismatch	sum_primer_min_mismatch	F_hits_at_min_mismatch	R_hits_at_min_mismatch	F_multihit_at_min_mismatch	R_multihit_at_min_mismatch	F_best_any_coverage	R_best_any_coverage	F_best_any_gapopen	R_best_any_gapopen	both_primers_min_mm_le0	F_has_mm_le0	R_has_mm_le0	both_primers_min_mm_le1	F_has_mm_le1	R_has_mm_le1	both_primers_min_mm_le2	F_has_mm_le2	R_has_mm_le2	both_primers_min_mm_le3	F_has_mm_le3	R_has_mm_le3	both_primers_min_mm_le4	F_has_mm_le4	R_has_mm_le4	both_primers_min_mm_le5	F_has_mm_le5	R_has_mm_le5
snap602	SNP	C05	103.506			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8275862068965517	0.7058823529411765	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap603	SNP	C02	119.153			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8	0.8611111111111112	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap604	SNP	C02	128.089		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap607	SNP	C05	60.201		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9285714285714286	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap610	SNP	C01	61.333		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap611	SNP	C04	58.292		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap614	SNP	C09	65.513		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9230769230769231	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap616	SNP	C08	37.049		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9285714285714286	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap617	SNP	C08	29.702		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap622	SNP	C03	108.569		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap625	SNP	C02	133.121		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap627	SNP	C06	78.47		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap629	SNP	C06	75.644		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap630	SNP	C06	67.255		0.0	no_full_length_no_gap	0	False			0	8	False	True	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap633	SNP	C01	80.413		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap634	SNP	C01	82.753		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9117647058823529	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap635	SNP	C02	144.904		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9285714285714286	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap636	SNP	C02	146.071		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap637	SNP	C02	147.234		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap638	SNP	C02	142.328		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap640	SNP	C09	82.667		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap641	SNP	C09	83.923		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap646	SNP	C04	64.673		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.90625	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap651	SNP	C09	68.761	2.0	0.0	2	0	True	2.0	2.0	1	1	False	False	1.0	1.0	0	0	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
snap652	SNP	C09	68.58		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap655	SNP	C04	53.369		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9333333333333333	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap656	SNP	C06	78.778		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap658	SNP	C06	76.715		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap660a	SNP	C04	53.837		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9117647058823529	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap660b	SNP	C05	46.528		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9117647058823529	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap661	SNP	C04	53.695		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.84	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap664	SNP	C05	52.092		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.92	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap665	SNP	C05	48.463		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9285714285714286	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap667	SNP	C04	51.992		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.90625	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap668	SNP	C04	53.857		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap670	SNP	C04	36.295		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap673	SNP	C02	112.392		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap676	SNP	C08	58.741		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9230769230769231	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap682	SNP	C03	65.72		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap683	SNP	C03	59.158		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8709677419354839	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap688	SNP	C08	41.569		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap694	SNP	C06	68.795		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9354838709677419	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap695	SNP	C06	71.214		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap704	SNP	C07	79.46300000000001			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9285714285714286	0.8823529411764706	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap711	SNP	C07	89.193		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap714	SNP	C05	66.813		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8620689655172413	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap715	SNP	C05	71.452		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9523809523809523	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap717	SNP	C03	53.113		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.90625	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap724	SNP	C07	77.992			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9354838709677419	0.7741935483870968	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap726	SNP	C08	28.47		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap728	SNP	C07	54.6		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9130434782608695	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap729	SNP	C07	73.46600000000001		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap734	SNP	C08	64.022		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9333333333333333	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap735	SNP	C08	61.377		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8709677419354839	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap745	SNP	C03	117.119			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9166666666666666	0.9375	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap752	SNP	C07	79.723			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8888888888888888	0.875	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap757	SNP	C04	52.979		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.92	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap760	SNP	C07	84.15100000000001		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap762	SNP	C02	118.529		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap766a	SNP	C03	106.733			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8518518518518519	0.6666666666666666	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap766b	SNP	C03	107.445			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8518518518518519	0.6666666666666666	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap767	SNP	C03	106.076		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap775	SNP	C06	62.146		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9375	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap777	SNP	C08	33.389		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.90625	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap779	SNP	C01	43.39		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.92	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap780	SNP	C01	40.461		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap781	SNP	C02	121.967		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap784	SNP	C03	81.704		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.8	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap785	SNP	C06	33.75		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap790	SNP	C02	153.619			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8571428571428571	0.8846153846153846	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap792	SNP	C09	78.753		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9130434782608695	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap794	SNP	C06	53.685		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9375	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap795	SNP	C05	34.859		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap799	SNP	C07	86.585		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0277777777777777	0	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap800	SNP	C05	66.084		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap801	SNP	C05	58.989		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8333333333333334	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
