marker_id	primer_side	qseqid	linkage_group	cM	marker_type	raw_hits	full_length_hits	full_length_perfect_hits	full_length_mm1_hits	has_any_blast_hit	has_full_length_hit	has_full_length_perfect_hit	has_full_length_mm1_hit	is_multihit_perfect	is_multihit_mm1	min_mismatch_full_length	best_bitscore
BoSF2811	F	BoSF2811__F	C08	77.314	SSR	2017	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2811	R	BoSF2811__R	C08	77.314	SSR	1685	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1080	F	BoSF1080__F	C08	78.573	SSR	3352	0	0	0	True	False	False	False	False	False		36.2
BoSF1080	R	BoSF1080__R	C08	78.573	SSR	5479	6	1	3	True	True	True	True	False	True	0.0	46.1
BrSF061	F	BrSF061__F	C08	79.44	SSR	1194	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF061	R	BrSF061__R	C08	79.44	SSR	3184	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2431	F	BoSF2431__F	C08	80.532	SSR	2688	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2431	R	BoSF2431__R	C08	80.532	SSR	2287	0	0	0	True	False	False	False	False	False		34.2
cnu029	F	cnu029__F	C08	81.896	SSR	1349	6	1	5	True	True	True	True	False	True	0.0	40.1
cnu029	R	cnu029__R	C08	81.896	SSR	2534	3	0	3	True	True	False	True	False	True	1.0	36.2
BoSF333	F	BoSF333__F	C08	83.095	SSR	960	0	0	0	True	False	False	False	False	False		28.2
BoSF333	R	BoSF333__R	C08	83.095	SSR	2920	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF378	F	BoSF378__F	C08	83.454	SSR	1183	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF378	R	BoSF378__R	C08	83.454	SSR	1238	1	0	1	True	True	False	True	False	False	1.0	32.2
BoE974	F	BoE974__F	C08	84.127	SSR	2896	1	1	1	True	True	True	True	False	False	0.0	46.1
BoE974	R	BoE974__R	C08	84.127	SSR	3174	1	1	1	True	True	True	True	False	False	0.0	46.1
BoSF2055	F	BoSF2055__F	C08	84.169	SSR	6148	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2055	R	BoSF2055__R	C08	84.169	SSR	3071	1	1	1	True	True	True	True	False	False	0.0	44.1
BoSF365	F	BoSF365__F	C08	85.184	SSR	1593	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF365	R	BoSF365__R	C08	85.184	SSR	1100	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE391	F	BoE391__F	C08	86.203	SSR	6057	1	1	1	True	True	True	True	False	False	0.0	44.1
BoE391	R	BoE391__R	C08	86.203	SSR	2853	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE876	F	BoE876__F	C08	87.243	SSR	23962	3	1	3	True	True	True	True	False	True	0.0	34.2
BoE876	R	BoE876__R	C08	87.243	SSR	1485	1	1	1	True	True	True	True	False	False	0.0	36.2
BoSF2680	F	BoSF2680__F	C08	90.924	SSR	3679	1	1	1	True	True	True	True	False	False	0.0	48.1
BoSF2680	R	BoSF2680__R	C08	90.924	SSR	3997	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1949	F	BoSF1949__F	C08	92.43	SSR	25692	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1949	R	BoSF1949__R	C08	92.43	SSR	1141	2	0	2	True	True	False	True	False	True	1.0	34.2
BoSF2980	F	BoSF2980__F	C08	92.804	SSR	6225	1	1	1	True	True	True	True	False	False	0.0	54.0
BoSF2980	R	BoSF2980__R	C08	92.804	SSR	1750	1	1	1	True	True	True	True	False	False	0.0	56.0
BrSF506	F	BrSF506__F	C08	94.134	SSR	5844	1	1	1	True	True	True	True	False	False	0.0	44.1
BrSF506	R	BrSF506__R	C08	94.134	SSR	540	3	1	1	True	True	True	True	False	False	0.0	40.1
BoE116	F	BoE116__F	C08	96.551	SSR	31671	3	1	1	True	True	True	True	False	False	0.0	48.1
BoE116	R	BoE116__R	C08	96.551	SSR	1404	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE996	F	BoE996__F	C08	96.908	SSR	3322	1	1	1	True	True	True	True	False	False	0.0	42.1
BoE996	R	BoE996__R	C08	96.908	SSR	6060	1	1	1	True	True	True	True	False	False	0.0	44.1
BoSF223	F	BoSF223__F	C08	98.098	SSR	1891	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF223	R	BoSF223__R	C08	98.098	SSR	2660	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1835	F	BoSF1835__F	C08	99.201	SSR	2322	0	0	0	True	False	False	False	False	False		28.2
BoSF1835	R	BoSF1835__R	C08	99.201	SSR	1772	0	0	0	True	False	False	False	False	False		30.2
BoSF233	F	BoSF233__F	C08	101.259	SSR	2922	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF233	R	BoSF233__R	C08	101.259	SSR	1935	3	1	1	True	True	True	True	False	False	0.0	40.1
CB10092	F	CB10092__F	C08	103.314	SSR	2128	4	1	2	True	True	True	True	False	True	0.0	38.2
CB10092	R	CB10092__R	C08	103.314	SSR	3709	4	1	1	True	True	True	True	False	False	0.0	40.1
snap418	F	snap418__F	C08	104.43	SNP	1724	0	0	0	True	False	False	False	False	False		54.0
snap418	R	snap418__R	C08	104.43	SNP	932	2	1	1	True	True	True	True	False	False	0.0	67.9
BoSF2819b	F	BoSF2819b__F	C08	106.109	SSR	1452	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2819b	R	BoSF2819b__R	C08	106.109	SSR	3038	2	0	1	True	True	False	True	False	False	1.0	32.2
BoSF255	F	BoSF255__F	C08	107.148	SSR	2254	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF255	R	BoSF255__R	C08	107.148	SSR	3338	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2612	F	BoSF2612__F	C08	107.797	SSR	994	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2612	R	BoSF2612__R	C08	107.797	SSR	894	2	1	2	True	True	True	True	False	True	0.0	40.1
BoSF2517	F	BoSF2517__F	C08	110.483	SSR	3997	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2517	R	BoSF2517__R	C08	110.483	SSR	2960	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2542	F	BoSF2542__F	C08	113.076	SSR	1948	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2542	R	BoSF2542__R	C08	113.076	SSR	1216	2	1	1	True	True	True	True	False	False	0.0	40.1
CB10139a	F	CB10139a__F	C08	113.872	SSR	3674	2	1	1	True	True	True	True	False	False	0.0	42.1
CB10139a	R	CB10139a__R	C08	113.872	SSR	3549	1	1	1	True	True	True	True	False	False	0.0	42.1
CB10139b	F	CB10139b__F	C08	113.969	SSR	3674	2	1	1	True	True	True	True	False	False	0.0	42.1
CB10139b	R	CB10139b__R	C08	113.969	SSR	3549	1	1	1	True	True	True	True	False	False	0.0	42.1
BrBAC260	F	BrBAC260__F	C08	114.345	SSR	1657	2	2	2	True	True	True	True	True	True	0.0	40.1
BrBAC260	R	BrBAC260__R	C08	114.345	SSR	4420	0	0	0	True	False	False	False	False	False		32.2
sORB29A	F	sORB29A__F	C08	114.345	SSR	4006	1	1	1	True	True	True	True	False	False	0.0	40.1
sORB29A	R	sORB29A__R	C08	114.345	SSR	2969	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2002	F	BoSF2002__F	C08	117.081	SSR	2913	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2002	R	BoSF2002__R	C08	117.081	SSR	2821	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2235	F	BoSF2235__F	C08	117.695	SSR	2440	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2235	R	BoSF2235__R	C08	117.695	SSR	3896	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1028	F	BoSF1028__F	C08	120.542	SSR	5004	1	1	1	True	True	True	True	False	False	0.0	46.1
BoSF1028	R	BoSF1028__R	C08	120.542	SSR	4554	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1684	F	BoSF1684__F	C08	123.751	SSR	2577	1	0	0	True	True	False	False	False	False	2.0	30.2
BoSF1684	R	BoSF1684__R	C08	123.751	SSR	3958	0	0	0	True	False	False	False	False	False		32.2
BoSF1259a	F	BoSF1259a__F	C08	127.718	SSR	3489	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1259a	R	BoSF1259a__R	C08	127.718	SSR	1633	4	1	2	True	True	True	True	False	True	0.0	40.1
BoSF1259b	F	BoSF1259b__F	C08	128.517	SSR	3489	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1259b	R	BoSF1259b__R	C08	128.517	SSR	1633	4	1	2	True	True	True	True	False	True	0.0	40.1
BoE836	F	BoE836__F	C08	137.024	SSR	10245	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE836	R	BoE836__R	C08	137.024	SSR	2570	1	1	1	True	True	True	True	False	False	0.0	48.1
snap1225	F	snap1225__F	C09	0.0	SNP	3892	0	0	0	True	False	False	False	False	False		44.1
snap1225	R	snap1225__R	C09	0.0	SNP	4261	0	0	0	True	False	False	False	False	False		44.1
snap1049	F	snap1049__F	C09	1.655	SNP	1826	0	0	0	True	False	False	False	False	False		42.1
snap1049	R	snap1049__R	C09	1.655	SNP	4209	0	0	0	True	False	False	False	False	False		34.2
snap1376	F	snap1376__F	C09	3.523	SNP	11813	0	0	0	True	False	False	False	False	False		54.0
snap1376	R	snap1376__R	C09	3.523	SNP	3827	4	1	1	True	True	True	True	False	False	0.0	63.9
snap815	F	snap815__F	C09	5.169	SNP	1266	0	0	0	True	False	False	False	False	False		60.0
snap815	R	snap815__R	C09	5.169	SNP	2041	1	1	1	True	True	True	True	False	False	0.0	71.9
snap490	F	snap490__F	C09	6.005	SNP	3020	0	0	0	True	False	False	False	False	False		42.1
snap490	R	snap490__R	C09	6.005	SNP	18121	1	1	1	True	True	True	True	False	False	0.0	71.9
snap491	F	snap491__F	C09	6.538	SNP	1996	0	0	0	True	False	False	False	False	False		50.1
snap491	R	snap491__R	C09	6.538	SNP	2306	1	1	1	True	True	True	True	False	False	0.0	71.9
snap295	F	snap295__F	C09	8.245	SNP	953	0	0	0	True	False	False	False	False	False		48.1
snap295	R	snap295__R	C09	8.245	SNP	798	1	1	1	True	True	True	True	False	False	0.0	58.0
snap1369	F	snap1369__F	C09	10.101	SNP	767	0	0	0	True	False	False	False	False	False		40.1
snap1369	R	snap1369__R	C09	10.101	SNP	562	1	0	1	True	True	False	True	False	False	1.0	52.0
snap1370	F	snap1370__F	C09	12.965	SNP	1258	0	0	0	True	False	False	False	False	False		42.1
snap1370	R	snap1370__R	C09	12.965	SNP	584	1	1	1	True	True	True	True	False	False	0.0	52.0
snap1224	F	snap1224__F	C09	14.639	SNP	1099	0	0	0	True	False	False	False	False	False		36.2
snap1224	R	snap1224__R	C09	14.639	SNP	894	0	0	0	True	False	False	False	False	False		36.2
snap561	F	snap561__F	C09	17.011	SNP	1171	0	0	0	True	False	False	False	False	False		52.0
snap561	R	snap561__R	C09	17.011	SNP	515	3	1	1	True	True	True	True	False	False	0.0	54.0
BoSF2010	F	BoSF2010__F	C09	18.372	SSR	1364	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2010	R	BoSF2010__R	C09	18.372	SSR	4962	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2717	F	BoSF2717__F	C09	21.279	SSR	6225	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2717	R	BoSF2717__R	C09	21.279	SSR	2806	4	1	2	True	True	True	True	False	True	0.0	40.1
BoSF2304a	F	BoSF2304a__F	C09	32.502	SSR	2207	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF2304a	R	BoSF2304a__R	C09	32.502	SSR	1700	3	2	2	True	True	True	True	True	True	0.0	40.1
BoSF2304b	F	BoSF2304b__F	C09	34.863	SSR	2207	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF2304b	R	BoSF2304b__R	C09	34.863	SSR	1700	3	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1757	F	BoSF1757__F	C09	35.793	SSR	2775	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1757	R	BoSF1757__R	C09	35.793	SSR	1173	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF258	F	BoSF258__F	C09	37.731	SSR	1628	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF258	R	BoSF258__R	C09	37.731	SSR	835	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE337	F	BoE337__F	C09	38.906	SSR	14660	2	0	0	True	True	False	False	False	False	3.0	34.2
BoE337	R	BoE337__R	C09	38.906	SSR	8042	2	1	2	True	True	True	True	False	True	0.0	48.1
BoSF2206	F	BoSF2206__F	C09	43.288	SSR	1072	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2206	R	BoSF2206__R	C09	43.288	SSR	3695	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1733	F	BoSF1733__F	C09	44.875	SSR	3566	0	0	0	True	False	False	False	False	False		34.2
BoSF1733	R	BoSF1733__R	C09	44.875	SSR	3088	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1640	F	BoSF1640__F	C09	45.888	SSR	2567	0	0	0	True	False	False	False	False	False		30.2
BoSF1640	R	BoSF1640__R	C09	45.888	SSR	3087	2	0	0	True	True	False	False	False	False	2.0	32.2
BoSF2210	F	BoSF2210__F	C09	46.751	SSR	4572	8	1	2	True	True	True	True	False	True	0.0	40.1
BoSF2210	R	BoSF2210__R	C09	46.751	SSR	1620	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF460	F	BrSF460__F	C09	49.361	SSR	1557	10	0	9	True	True	False	True	False	True	1.0	36.2
BrSF460	R	BrSF460__R	C09	49.361	SSR	1851	44	0	42	True	True	False	True	False	True	1.0	32.2
BoSF2053	F	BoSF2053__F	C09	49.577	SSR	7406	4	0	2	True	True	False	True	False	True	1.0	38.2
BoSF2053	R	BoSF2053__R	C09	49.577	SSR	601	0	0	0	True	False	False	False	False	False		28.2
snap1463	F	snap1463__F	C09	50.215	SNP	4369	0	0	0	True	False	False	False	False	False		54.0
snap1463	R	snap1463__R	C09	50.215	SNP	7179	3	3	3	True	True	True	True	True	True	0.0	71.9
snap226	F	snap226__F	C09	51.295	SNP	2574	0	0	0	True	False	False	False	False	False		42.1
snap226	R	snap226__R	C09	51.295	SNP	2523	2	1	2	True	True	True	True	False	True	0.0	46.1
snap228	F	snap228__F	C09	51.784	SNP	1084	0	0	0	True	False	False	False	False	False		54.0
snap228	R	snap228__R	C09	51.784	SNP	721	1	0	1	True	True	False	True	False	False	1.0	52.0
BoSF368	F	BoSF368__F	C09	53.662	SSR	11018	0	0	0	True	False	False	False	False	False		32.2
BoSF368	R	BoSF368__R	C09	53.662	SSR	1001	0	0	0	True	False	False	False	False	False		32.2
BoSF2686	F	BoSF2686__F	C09	54.561	SSR	784	3	1	2	True	True	True	True	False	True	0.0	40.1
BoSF2686	R	BoSF2686__R	C09	54.561	SSR	2632	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE278	F	BoE278__F	C09	55.165	SSR	1462	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE278	R	BoE278__R	C09	55.165	SSR	2709	1	1	1	True	True	True	True	False	False	0.0	48.1
BrSF094	F	BrSF094__F	C09	56.187	SSR	3428	3	1	3	True	True	True	True	False	True	0.0	40.1
BrSF094	R	BrSF094__R	C09	56.187	SSR	913	2	1	1	True	True	True	True	False	False	0.0	40.1
snap867	F	snap867__F	C09	56.513	SNP	1120	0	0	0	True	False	False	False	False	False		50.1
snap867	R	snap867__R	C09	56.513	SNP	7279	1	1	1	True	True	True	True	False	False	0.0	71.9
snap554	F	snap554__F	C09	57.517	SNP	2018	0	0	0	True	False	False	False	False	False		52.0
snap554	R	snap554__R	C09	57.517	SNP	3369	140	2	48	True	True	True	True	True	True	0.0	58.0
snap2066	F	snap2066__F	C09	57.92	SNP	4389	0	0	0	True	False	False	False	False	False		63.9
snap2066	R	snap2066__R	C09	57.92	SNP	4379	4	2	4	True	True	True	True	True	True	0.0	65.9
snap1934	F	snap1934__F	C09	58.245	SNP	1497	0	0	0	True	False	False	False	False	False		46.1
snap1934	R	snap1934__R	C09	58.245	SNP	1270	140	103	134	True	True	True	True	True	True	0.0	54.0
BoE425	F	BoE425__F	C09	59.066	SSR	4618	1	1	1	True	True	True	True	False	False	0.0	42.1
BoE425	R	BoE425__R	C09	59.066	SSR	1870	1	1	1	True	True	True	True	False	False	0.0	42.1
FITO247	F	FITO247__F	C09	60.003	SSR	4486	2	2	2	True	True	True	True	True	True	0.0	40.1
FITO247	R	FITO247__R	C09	60.003	SSR	6343	3	1	1	True	True	True	True	False	False	0.0	42.1
snap464	F	snap464__F	C09	60.715	SNP	677	0	0	0	True	False	False	False	False	False		40.1
snap464	R	snap464__R	C09	60.715	SNP	1752	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1282	F	snap1282__F	C09	61.075	SNP	904	0	0	0	True	False	False	False	False	False		44.1
snap1282	R	snap1282__R	C09	61.075	SNP	1332	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1670	F	snap1670__F	C09	61.401	SNP	2018	0	0	0	True	False	False	False	False	False		65.9
snap1670	R	snap1670__R	C09	61.401	SNP	1585	17	5	9	True	True	True	True	True	True	0.0	50.1
BoSF1620	F	BoSF1620__F	C09	61.803	SSR	3021	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1620	R	BoSF1620__R	C09	61.803	SSR	3008	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1675	F	BoSF1675__F	C09	62.382	SSR	3807	2	1	1	True	True	True	True	False	False	0.0	38.2
BoSF1675	R	BoSF1675__R	C09	62.382	SSR	8745	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF366	F	BoSF366__F	C09	62.731	SSR	4652	5	2	2	True	True	True	True	True	True	0.0	40.1
BoSF366	R	BoSF366__R	C09	62.731	SSR	1559	2	2	2	True	True	True	True	True	True	0.0	52.0
sNRG42	F	sNRG42__F	C09	63.077	SSR	1490	3	2	3	True	True	True	True	True	True	0.0	40.1
sNRG42	R	sNRG42__R	C09	63.077	SSR	4139	2	1	2	True	True	True	True	False	True	0.0	40.1
snap2000	F	snap2000__F	C09	63.734	SNP	3391	0	0	0	True	False	False	False	False	False		32.2
snap2000	R	snap2000__R	C09	63.734	SNP	804	106	0	6	True	True	False	True	False	True	1.0	50.1
snap301	F	snap301__F	C09	64.072	SNP	2093	0	0	0	True	False	False	False	False	False		52.0
snap301	R	snap301__R	C09	64.072	SNP	2366	2	0	1	True	True	False	True	False	False	1.0	60.0
snap269	F	snap269__F	C09	64.539	SNP	1523	0	0	0	True	False	False	False	False	False		40.1
snap269	R	snap269__R	C09	64.539	SNP	2570	0	0	0	True	False	False	False	False	False		56.0
snap1609	F	snap1609__F	C09	64.762	SNP	529	0	0	0	True	False	False	False	False	False		38.2
snap1609	R	snap1609__R	C09	64.762	SNP	5423	2	1	2	True	True	True	True	False	True	0.0	71.9
snap192	F	snap192__F	C09	65.232	SNP	1712	0	0	0	True	False	False	False	False	False		46.1
snap192	R	snap192__R	C09	65.232	SNP	3248	1	1	1	True	True	True	True	False	False	0.0	60.0
snap614	F	snap614__F	C09	65.513	SNP	1020	0	0	0	True	False	False	False	False	False		48.1
snap614	R	snap614__R	C09	65.513	SNP	2793	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1700	F	snap1700__F	C09	65.772	SNP	3120	0	0	0	True	False	False	False	False	False		56.0
snap1700	R	snap1700__R	C09	65.772	SNP	1423	0	0	0	True	False	False	False	False	False		32.2
snap084	F	snap084__F	C09	66.246	SNP	1651	0	0	0	True	False	False	False	False	False		42.1
snap084	R	snap084__R	C09	66.246	SNP	3076	1	1	1	True	True	True	True	False	False	0.0	71.9
BoSF1451	F	BoSF1451__F	C09	66.543	SSR	3051	2	0	0	True	True	False	False	False	False	2.0	34.2
BoSF1451	R	BoSF1451__R	C09	66.543	SSR	1472	1	1	1	True	True	True	True	False	False	0.0	44.1
BoSF052	F	BoSF052__F	C09	66.628	SSR	2469	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF052	R	BoSF052__R	C09	66.628	SSR	6325	1	1	1	True	True	True	True	False	False	0.0	40.1
snap1071	F	snap1071__F	C09	66.844	SNP	1975	0	0	0	True	False	False	False	False	False		48.1
snap1071	R	snap1071__R	C09	66.844	SNP	1080	0	0	0	True	False	False	False	False	False		42.1
snap077a	F	snap077a__F	C09	67.028	SNP	2250	0	0	0	True	False	False	False	False	False		52.0
snap077a	R	snap077a__R	C09	67.028	SNP	6008	13	2	7	True	True	True	True	True	True	0.0	61.9
snap859	F	snap859__F	C09	67.165	SNP	1900	0	0	0	True	False	False	False	False	False		58.0
snap859	R	snap859__R	C09	67.165	SNP	4604	1	1	1	True	True	True	True	False	False	0.0	56.0
snap858	F	snap858__F	C09	67.369	SNP	421	0	0	0	True	False	False	False	False	False		58.0
snap858	R	snap858__R	C09	67.369	SNP	2494	3	1	1	True	True	True	True	False	False	0.0	54.0
BoSF363	F	BoSF363__F	C09	67.516	SSR	899	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF363	R	BoSF363__R	C09	67.516	SSR	1560	1	1	1	True	True	True	True	False	False	0.0	40.1
snap1977	F	snap1977__F	C09	67.625	SNP	2765	0	0	0	True	False	False	False	False	False		56.0
snap1977	R	snap1977__R	C09	67.625	SNP	782	1	1	1	True	True	True	True	False	False	0.0	67.9
BoSF381	F	BoSF381__F	C09	67.752	SSR	4436	0	0	0	True	False	False	False	False	False		40.1
BoSF381	R	BoSF381__R	C09	67.752	SSR	1961	3	1	1	True	True	True	True	False	False	0.0	40.1
snap1284	F	snap1284__F	C09	68.022	SNP	1932	0	0	0	True	False	False	False	False	False		44.1
snap1284	R	snap1284__R	C09	68.022	SNP	5490	3	1	2	True	True	True	True	False	True	0.0	69.9
snap2016	F	snap2016__F	C09	68.287	SNP	1258	0	0	0	True	False	False	False	False	False		50.1
snap2016	R	snap2016__R	C09	68.287	SNP	788	0	0	0	True	False	False	False	False	False		40.1
snap1280	F	snap1280__F	C09	68.411	SNP	1124	0	0	0	True	False	False	False	False	False		48.1
snap1280	R	snap1280__R	C09	68.411	SNP	4084	1	1	1	True	True	True	True	False	False	0.0	71.9
snap652	F	snap652__F	C09	68.58	SNP	1844	0	0	0	True	False	False	False	False	False		44.1
snap652	R	snap652__R	C09	68.58	SNP	1472	3	1	1	True	True	True	True	False	False	0.0	50.1
snap651	F	snap651__F	C09	68.761	SNP	788	1	0	0	True	True	False	False	False	False	2.0	28.2
snap651	R	snap651__R	C09	68.761	SNP	993	1	1	1	True	True	True	True	False	False	0.0	61.9
snap856	F	snap856__F	C09	69.086	SNP	2133	0	0	0	True	False	False	False	False	False		65.9
snap856	R	snap856__R	C09	69.086	SNP	3707	0	0	0	True	False	False	False	False	False		69.9
snap1063	F	snap1063__F	C09	69.284	SNP	3736	0	0	0	True	False	False	False	False	False		36.2
snap1063	R	snap1063__R	C09	69.284	SNP	1108	2	2	2	True	True	True	True	True	True	0.0	54.0
snap2018	F	snap2018__F	C09	69.947	SNP	14561	0	0	0	True	False	False	False	False	False		44.1
snap2018	R	snap2018__R	C09	69.947	SNP	1490	1	1	1	True	True	True	True	False	False	0.0	61.9
snap077b	F	snap077b__F	C09	70.404	SNP	2250	0	0	0	True	False	False	False	False	False		52.0
snap077b	R	snap077b__R	C09	70.404	SNP	6008	13	2	7	True	True	True	True	True	True	0.0	61.9
snap1202	F	snap1202__F	C09	70.665	SNP	2651	0	0	0	True	False	False	False	False	False		42.1
snap1202	R	snap1202__R	C09	70.665	SNP	3133	1	1	1	True	True	True	True	False	False	0.0	69.9
snap389	F	snap389__F	C09	71.155	SNP	1600	0	0	0	True	False	False	False	False	False		52.0
snap389	R	snap389__R	C09	71.155	SNP	837	1	1	1	True	True	True	True	False	False	0.0	58.0
snap302	F	snap302__F	C09	71.832	SNP	3170	0	0	0	True	False	False	False	False	False		67.9
snap302	R	snap302__R	C09	71.832	SNP	2417	3	1	1	True	True	True	True	False	False	0.0	58.0
snap163	F	snap163__F	C09	73.0	SNP	2290	0	0	0	True	False	False	False	False	False		50.1
snap163	R	snap163__R	C09	73.0	SNP	778	1	1	1	True	True	True	True	False	False	0.0	56.0
snap284	F	snap284__F	C09	73.406	SNP	4351	0	0	0	True	False	False	False	False	False		44.1
snap284	R	snap284__R	C09	73.406	SNP	4010	58	2	3	True	True	True	True	True	True	0.0	58.0
BoSF2421	F	BoSF2421__F	C09	73.746	SSR	6025	0	0	0	True	False	False	False	False	False		38.2
BoSF2421	R	BoSF2421__R	C09	73.746	SSR	1173	0	0	0	True	False	False	False	False	False		38.2
BoSF2862	F	BoSF2862__F	C09	74.2	SSR	5013	10	8	10	True	True	True	True	True	True	0.0	40.1
BoSF2862	R	BoSF2862__R	C09	74.2	SSR	1854	7	1	5	True	True	True	True	False	True	0.0	40.1
snap165a	F	snap165a__F	C09	76.375	SNP	830	0	0	0	True	False	False	False	False	False		36.2
snap165a	R	snap165a__R	C09	76.375	SNP	2683	1	1	1	True	True	True	True	False	False	0.0	69.9
snap165b	F	snap165b__F	C09	76.375	SNP	830	0	0	0	True	False	False	False	False	False		36.2
snap165b	R	snap165b__R	C09	76.375	SNP	2683	1	1	1	True	True	True	True	False	False	0.0	69.9
snap194	F	snap194__F	C09	77.702	SNP	627	0	0	0	True	False	False	False	False	False		48.1
snap194	R	snap194__R	C09	77.702	SNP	2697	1	1	1	True	True	True	True	False	False	0.0	65.9
BoSF2966	F	BoSF2966__F	C09	78.276	SSR	10826	4	1	1	True	True	True	True	False	False	0.0	46.1
BoSF2966	R	BoSF2966__R	C09	78.276	SSR	1544	1	1	1	True	True	True	True	False	False	0.0	40.1
snap792	F	snap792__F	C09	78.753	SNP	1996	0	0	0	True	False	False	False	False	False		42.1
snap792	R	snap792__R	C09	78.753	SNP	2594	1	1	1	True	True	True	True	False	False	0.0	58.0
snap165c	F	snap165c__F	C09	79.198	SNP	830	0	0	0	True	False	False	False	False	False		36.2
snap165c	R	snap165c__R	C09	79.198	SNP	2683	1	1	1	True	True	True	True	False	False	0.0	69.9
snap640	F	snap640__F	C09	82.667	SNP	712	0	0	0	True	False	False	False	False	False		52.0
snap640	R	snap640__R	C09	82.667	SNP	1529	1	1	1	True	True	True	True	False	False	0.0	52.0
snap641	F	snap641__F	C09	83.923	SNP	2343	0	0	0	True	False	False	False	False	False		44.1
